,country_name,country_name_short,vote_share,seats,party_id,party_name,party_name_english,election_year,election_id,family_id,family_name,left_right,liberty_authority,eu_anti_pro,turnout,enp_votes,enp_seats,disproportionality,advantage_ratio,polarization_vote,polarization_seats,calculation_date
3679,Ireland,IRL,26.63,40.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1957,469,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3680,Ireland,IRL,9.11,12.0,318,Labour Party,Labour Party,1957,469,11.0,Social democracy,3.6252,3.1071,7.1292,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3681,Ireland,IRL,,9.0,30,no party affiliation,no party affiliation,1957,469,12.0,no family,,,,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3682,Ireland,IRL,5.35,4.0,433,Sinn Féin The Workers' Party,Sinn Fein The Workers' Party,1957,469,14.0,Communist/Socialist,1.3,3.0,3.3,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3683,Ireland,IRL,2.36,3.0,923,Clann na Talmhan,Party of the Land,1957,469,2.0,Agrarian,5.3,6.5,5.4,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3684,Ireland,IRL,1.68,1.0,92,Clann na Poblachta,Republican Party,1957,469,26.0,Conservative,7.4,7.0,7.9,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3678,Ireland,IRL,48.33,78.0,280,Fianna Fáil,Fianna Fail,1958,469,26.0,Conservative,6.0713,6.9898,7.8389,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3679,Ireland,IRL,26.63,40.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1958,469,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3680,Ireland,IRL,9.11,12.0,318,Labour Party,Labour Party,1958,469,11.0,Social democracy,3.6252,3.1071,7.1292,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3681,Ireland,IRL,,9.0,30,no party affiliation,no party affiliation,1958,469,12.0,no family,,,,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3682,Ireland,IRL,5.35,4.0,433,Sinn Féin The Workers' Party,Sinn Fein The Workers' Party,1958,469,14.0,Communist/Socialist,1.3,3.0,3.3,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3683,Ireland,IRL,2.36,3.0,923,Clann na Talmhan,Party of the Land,1958,469,2.0,Agrarian,5.3,6.5,5.4,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3684,Ireland,IRL,1.68,1.0,92,Clann na Poblachta,Republican Party,1958,469,26.0,Conservative,7.4,7.0,7.9,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3678,Ireland,IRL,48.33,78.0,280,Fianna Fáil,Fianna Fail,1959,469,26.0,Conservative,6.0713,6.9898,7.8389,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3679,Ireland,IRL,26.63,40.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1959,469,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3680,Ireland,IRL,9.11,12.0,318,Labour Party,Labour Party,1959,469,11.0,Social democracy,3.6252,3.1071,7.1292,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3681,Ireland,IRL,,9.0,30,no party affiliation,no party affiliation,1959,469,12.0,no family,,,,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3682,Ireland,IRL,5.35,4.0,433,Sinn Féin The Workers' Party,Sinn Fein The Workers' Party,1959,469,14.0,Communist/Socialist,1.3,3.0,3.3,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3683,Ireland,IRL,2.36,3.0,923,Clann na Talmhan,Party of the Land,1959,469,2.0,Agrarian,5.3,6.5,5.4,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3684,Ireland,IRL,1.68,1.0,92,Clann na Poblachta,Republican Party,1959,469,26.0,Conservative,7.4,7.0,7.9,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3678,Ireland,IRL,48.33,78.0,280,Fianna Fáil,Fianna Fail,1960,469,26.0,Conservative,6.0713,6.9898,7.8389,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3679,Ireland,IRL,26.63,40.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1960,469,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3680,Ireland,IRL,9.11,12.0,318,Labour Party,Labour Party,1960,469,11.0,Social democracy,3.6252,3.1071,7.1292,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3681,Ireland,IRL,,9.0,30,no party affiliation,no party affiliation,1960,469,12.0,no family,,,,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3682,Ireland,IRL,5.35,4.0,433,Sinn Féin The Workers' Party,Sinn Fein The Workers' Party,1960,469,14.0,Communist/Socialist,1.3,3.0,3.3,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3683,Ireland,IRL,2.36,3.0,923,Clann na Talmhan,Party of the Land,1960,469,2.0,Agrarian,5.3,6.5,5.4,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3684,Ireland,IRL,1.68,1.0,92,Clann na Poblachta,Republican Party,1960,469,26.0,Conservative,7.4,7.0,7.9,71.25,3.1594533450633304,2.7232514177693763,3.9864036721239655,1.0978941545581609,0.288502779801578,0.2611550291482688,2019-08-27 10:11:41
3686,Ireland,IRL,43.83,70.0,280,Fianna Fáil,Fianna Fail,1961,413,26.0,Conservative,6.0713,6.9898,7.8389,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3687,Ireland,IRL,32.02,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1961,413,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3688,Ireland,IRL,11.65,16.0,318,Labour Party,Labour Party,1961,413,11.0,Social democracy,3.6252,3.1071,7.1292,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3689,Ireland,IRL,,6.0,30,no party affiliation,no party affiliation,1961,413,12.0,no family,,,,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3690,Ireland,IRL,1.51,2.0,923,Clann na Talmhan,Party of the Land,1961,413,2.0,Agrarian,5.3,6.5,5.4,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3691,Ireland,IRL,0.98,2.0,523,National Progressive Democrats – Daonlathaithe Forchéimnitheacha Náisiúnta,National Progressive Democrats,1961,413,14.0,Communist/Socialist,1.3,3.0,3.3,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3692,Ireland,IRL,1.13,1.0,92,Clann na Poblachta,Republican Party,1961,413,26.0,Conservative,7.4,7.0,7.9,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3686,Ireland,IRL,43.83,70.0,280,Fianna Fáil,Fianna Fail,1962,413,26.0,Conservative,6.0713,6.9898,7.8389,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3687,Ireland,IRL,32.02,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1962,413,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3688,Ireland,IRL,11.65,16.0,318,Labour Party,Labour Party,1962,413,11.0,Social democracy,3.6252,3.1071,7.1292,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3689,Ireland,IRL,,6.0,30,no party affiliation,no party affiliation,1962,413,12.0,no family,,,,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3690,Ireland,IRL,1.51,2.0,923,Clann na Talmhan,Party of the Land,1962,413,2.0,Agrarian,5.3,6.5,5.4,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3691,Ireland,IRL,0.98,2.0,523,National Progressive Democrats – Daonlathaithe Forchéimnitheacha Náisiúnta,National Progressive Democrats,1962,413,14.0,Communist/Socialist,1.3,3.0,3.3,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3692,Ireland,IRL,1.13,1.0,92,Clann na Poblachta,Republican Party,1962,413,26.0,Conservative,7.4,7.0,7.9,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3686,Ireland,IRL,43.83,70.0,280,Fianna Fáil,Fianna Fail,1963,413,26.0,Conservative,6.0713,6.9898,7.8389,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3687,Ireland,IRL,32.02,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1963,413,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3688,Ireland,IRL,11.65,16.0,318,Labour Party,Labour Party,1963,413,11.0,Social democracy,3.6252,3.1071,7.1292,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3689,Ireland,IRL,,6.0,30,no party affiliation,no party affiliation,1963,413,12.0,no family,,,,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3690,Ireland,IRL,1.51,2.0,923,Clann na Talmhan,Party of the Land,1963,413,2.0,Agrarian,5.3,6.5,5.4,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3691,Ireland,IRL,0.98,2.0,523,National Progressive Democrats – Daonlathaithe Forchéimnitheacha Náisiúnta,National Progressive Democrats,1963,413,14.0,Communist/Socialist,1.3,3.0,3.3,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3692,Ireland,IRL,1.13,1.0,92,Clann na Poblachta,Republican Party,1963,413,26.0,Conservative,7.4,7.0,7.9,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3686,Ireland,IRL,43.83,70.0,280,Fianna Fáil,Fianna Fail,1964,413,26.0,Conservative,6.0713,6.9898,7.8389,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3687,Ireland,IRL,32.02,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1964,413,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3688,Ireland,IRL,11.65,16.0,318,Labour Party,Labour Party,1964,413,11.0,Social democracy,3.6252,3.1071,7.1292,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3689,Ireland,IRL,,6.0,30,no party affiliation,no party affiliation,1964,413,12.0,no family,,,,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3690,Ireland,IRL,1.51,2.0,923,Clann na Talmhan,Party of the Land,1964,413,2.0,Agrarian,5.3,6.5,5.4,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3691,Ireland,IRL,0.98,2.0,523,National Progressive Democrats – Daonlathaithe Forchéimnitheacha Náisiúnta,National Progressive Democrats,1964,413,14.0,Communist/Socialist,1.3,3.0,3.3,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3692,Ireland,IRL,1.13,1.0,92,Clann na Poblachta,Republican Party,1964,413,26.0,Conservative,7.4,7.0,7.9,70.61,3.239811634759706,2.7983805668016197,3.4578906008443093,1.4172335600907031,0.24912486984860516,0.25596877758730074,2019-08-27 10:11:41
3694,Ireland,IRL,47.67,72.0,280,Fianna Fáil,Fianna Fail,1965,323,26.0,Conservative,6.0713,6.9898,7.8389,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3695,Ireland,IRL,34.08,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1965,323,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3696,Ireland,IRL,15.38,22.0,318,Labour Party,Labour Party,1965,323,11.0,Social democracy,3.6252,3.1071,7.1292,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3697,Ireland,IRL,,2.0,30,no party affiliation,no party affiliation,1965,323,12.0,no family,,,,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3698,Ireland,IRL,0.75,1.0,92,Clann na Poblachta,Republican Party,1965,323,26.0,Conservative,7.4,7.0,7.9,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3694,Ireland,IRL,47.67,72.0,280,Fianna Fáil,Fianna Fail,1966,323,26.0,Conservative,6.0713,6.9898,7.8389,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3695,Ireland,IRL,34.08,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1966,323,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3696,Ireland,IRL,15.38,22.0,318,Labour Party,Labour Party,1966,323,11.0,Social democracy,3.6252,3.1071,7.1292,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3697,Ireland,IRL,,2.0,30,no party affiliation,no party affiliation,1966,323,12.0,no family,,,,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3698,Ireland,IRL,0.75,1.0,92,Clann na Poblachta,Republican Party,1966,323,26.0,Conservative,7.4,7.0,7.9,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3694,Ireland,IRL,47.67,72.0,280,Fianna Fáil,Fianna Fail,1967,323,26.0,Conservative,6.0713,6.9898,7.8389,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3695,Ireland,IRL,34.08,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1967,323,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3696,Ireland,IRL,15.38,22.0,318,Labour Party,Labour Party,1967,323,11.0,Social democracy,3.6252,3.1071,7.1292,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3697,Ireland,IRL,,2.0,30,no party affiliation,no party affiliation,1967,323,12.0,no family,,,,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3698,Ireland,IRL,0.75,1.0,92,Clann na Poblachta,Republican Party,1967,323,26.0,Conservative,7.4,7.0,7.9,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3694,Ireland,IRL,47.67,72.0,280,Fianna Fáil,Fianna Fail,1968,323,26.0,Conservative,6.0713,6.9898,7.8389,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3695,Ireland,IRL,34.08,47.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1968,323,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3696,Ireland,IRL,15.38,22.0,318,Labour Party,Labour Party,1968,323,11.0,Social democracy,3.6252,3.1071,7.1292,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3697,Ireland,IRL,,2.0,30,no party affiliation,no party affiliation,1968,323,12.0,no family,,,,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3698,Ireland,IRL,0.75,1.0,92,Clann na Poblachta,Republican Party,1968,323,26.0,Conservative,7.4,7.0,7.9,75.14,2.724066525736177,2.6308043643745243,1.93898646682191,1.0488777008600796,0.1921357375510605,0.19108279578987486,2019-08-27 10:11:41
3700,Ireland,IRL,45.66,75.0,280,Fianna Fáil,Fianna Fail,1969,641,26.0,Conservative,6.0713,6.9898,7.8389,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3701,Ireland,IRL,34.1,50.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1969,641,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3702,Ireland,IRL,17.02,18.0,318,Labour Party,Labour Party,1969,641,11.0,Social democracy,3.6252,3.1071,7.1292,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3703,Ireland,IRL,,1.0,30,no party affiliation,no party affiliation,1969,641,12.0,no family,,,,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3700,Ireland,IRL,45.66,75.0,280,Fianna Fáil,Fianna Fail,1970,641,26.0,Conservative,6.0713,6.9898,7.8389,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3701,Ireland,IRL,34.1,50.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1970,641,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3702,Ireland,IRL,17.02,18.0,318,Labour Party,Labour Party,1970,641,11.0,Social democracy,3.6252,3.1071,7.1292,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3703,Ireland,IRL,,1.0,30,no party affiliation,no party affiliation,1970,641,12.0,no family,,,,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3700,Ireland,IRL,45.66,75.0,280,Fianna Fáil,Fianna Fail,1971,641,26.0,Conservative,6.0713,6.9898,7.8389,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3701,Ireland,IRL,34.1,50.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1971,641,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3702,Ireland,IRL,17.02,18.0,318,Labour Party,Labour Party,1971,641,11.0,Social democracy,3.6252,3.1071,7.1292,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3703,Ireland,IRL,,1.0,30,no party affiliation,no party affiliation,1971,641,12.0,no family,,,,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3700,Ireland,IRL,45.66,75.0,280,Fianna Fáil,Fianna Fail,1972,641,26.0,Conservative,6.0713,6.9898,7.8389,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3701,Ireland,IRL,34.1,50.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1972,641,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3702,Ireland,IRL,17.02,18.0,318,Labour Party,Labour Party,1972,641,11.0,Social democracy,3.6252,3.1071,7.1292,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3703,Ireland,IRL,,1.0,30,no party affiliation,no party affiliation,1972,641,12.0,no family,,,,76.93,2.8269938561507924,2.45396449704142,5.571228392596123,1.1406774711636738,0.2121342743965717,0.2023894229779148,2019-08-27 10:11:41
3705,Ireland,IRL,46.24,69.0,280,Fianna Fáil,Fianna Fail,1973,283,26.0,Conservative,6.0713,6.9898,7.8389,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3706,Ireland,IRL,35.08,54.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1973,283,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3707,Ireland,IRL,13.71,19.0,318,Labour Party,Labour Party,1973,283,11.0,Social democracy,3.6252,3.1071,7.1292,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3708,Ireland,IRL,,2.0,30,no party affiliation,no party affiliation,1973,283,12.0,no family,,,,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3705,Ireland,IRL,46.24,69.0,280,Fianna Fáil,Fianna Fail,1974,283,26.0,Conservative,6.0713,6.9898,7.8389,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3706,Ireland,IRL,35.08,54.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1974,283,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3707,Ireland,IRL,13.71,19.0,318,Labour Party,Labour Party,1974,283,11.0,Social democracy,3.6252,3.1071,7.1292,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3708,Ireland,IRL,,2.0,30,no party affiliation,no party affiliation,1974,283,12.0,no family,,,,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3705,Ireland,IRL,46.24,69.0,280,Fianna Fáil,Fianna Fail,1975,283,26.0,Conservative,6.0713,6.9898,7.8389,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
3706,Ireland,IRL,35.08,54.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1975,283,3.0,Christian democracy,6.4372,5.787000000000001,9.1708,76.61,2.8105616522415056,2.5784630688883357,2.2619691246760314,1.0689851767388825,0.3494516226660889,0.3519813635272273,2019-08-27 10:11:41
