election_year,country_name,party_id,family_name,seats,vote_share
1988,France,285,Conservative,8.0,2.5
1988,France,509,Conservative,130.0,18.8
1988,France,686,Communist/Socialist,24.0,11.2
1988,France,1492,Social democracy,9.0,1.2
1988,France,1539,Social democracy,260.0,34.9
1988,France,2260,Communist/Socialist,0.0,1.5
1988,Sweden,282,Christian democracy,0.0,2.9
1988,Sweden,657,Conservative,66.0,18.3
1988,Sweden,882,Communist/Socialist,21.0,5.8
1988,Sweden,892,Liberal,44.0,12.2
1988,Sweden,904,Social democracy,156.0,43.2
1988,Sweden,1154,Green/Ecologist,20.0,5.5
1988,Sweden,1461,Agrarian,42.0,11.3
1989,Greece,47,Christian democracy,146.5,45.25
1989,Greece,1059,Special issue,1.5,0.53
1989,Greece,1338,Social democracy,126.5,39.900000000000006
1989,Greece,1374,Conservative,1.0,1.0
1989,Greece,1441,Communist/Socialist,24.5,12.05
1989,Greece,2163,Green/Ecologist,1.0,0.6
1989,Ireland,30,no family,4.0,
1989,Ireland,280,Conservative,77.0,44.15
1989,Ireland,318,Social democracy,15.0,9.48
1989,Ireland,379,Social democracy,1.0,0.59
1989,Ireland,433,Communist/Socialist,7.0,4.97
1989,Ireland,651,Liberal,6.0,5.49
1989,Ireland,1393,Christian democracy,55.0,29.29
1989,Ireland,1573,Green/Ecologist,1.0,1.5
1989,Ireland,2217,Communist/Socialist,0.0,1.21
1989,Luxembourg,151,Communist/Socialist,1.0,5.1
1989,Luxembourg,315,Green/Ecologist,2.0,4.16
1989,Luxembourg,374,Right-wing,0.0,2.66
1989,Luxembourg,701,Social democracy,18.0,27.21
1989,Luxembourg,967,Liberal,11.0,16.16
1989,Luxembourg,1158,Green/Ecologist,2.0,4.22
1989,Luxembourg,1234,Christian democracy,22.0,31.66
1989,Luxembourg,1582,Conservative,4.0,7.29
1989,Netherlands,209,Right-wing,1.0,0.92
1989,Netherlands,212,Christian democracy,1.0,0.96
1989,Netherlands,235,Christian democracy,54.0,35.31
1989,Netherlands,345,Liberal,12.0,7.89
1989,Netherlands,357,Communist/Socialist,0.0,0.44
1989,Netherlands,625,Conservative,2.0,1.23
1989,Netherlands,742,Social democracy,49.0,31.88
1989,Netherlands,756,Green/Ecologist,6.0,4.07
1989,Netherlands,1251,Conservative,3.0,1.87
1989,Netherlands,1409,Liberal,22.0,14.57
1989,Poland,108,Social democracy,161.0,
1989,Poland,822,Agrarian,76.0,
1989,Poland,1011,no family,23.0,
1989,Poland,1077,Communist/Socialist,173.0,
1989,Poland,1216,Communist/Socialist,27.0,
1989,Spain,73,Special issue,0.0,1.08
1989,Spain,118,Communist/Socialist,17.0,9.13
1989,Spain,370,Social democracy,2.0,1.05
1989,Spain,411,Special issue,1.0,0.32
1989,Spain,443,Special issue,2.0,0.71
1989,Spain,637,Christian democracy,14.0,7.95
1989,Spain,645,Conservative,107.0,25.97
1989,Spain,845,Special issue,2.0,0.67
1989,Spain,894,Conservative,18.0,5.07
1989,Spain,902,Social democracy,175.0,39.88
1989,Spain,1026,Communist/Socialist,2.0,0.52
1989,Spain,1221,Special issue,1.0,0.35
1989,Spain,1317,Special issue,4.0,1.07
1989,Spain,1361,Christian democracy,5.0,1.25
1990,Austria,50,Right-wing,33.0,16.6
1990,Austria,973,Social democracy,80.0,42.8
1990,Austria,1013,Christian democracy,60.0,32.1
1990,Austria,1429,Green/Ecologist,10.0,4.8
1990,Austria,1740,Green/Ecologist,0.0,2.0
1990,Czech Republic,19,Special issue,22.0,10.03
1990,Czech Republic,29,Right-wing,0.0,2.68
1990,Czech Republic,196,Green/Ecologist,0.0,4.1
1990,Czech Republic,440,Christian democracy,4.0,
1990,Czech Republic,665,Communist/Socialist,32.0,13.24
1990,Czech Republic,743,Liberal,127.0,49.5
1990,Czech Republic,789,Social democracy,0.0,4.11
1990,Czech Republic,872,Right-wing,0.0,1.0
1990,Czech Republic,1245,Christian democracy,15.0,8.42
1990,Czech Republic,2101,Agrarian,0.0,4.11
1990,Czech Republic,2102,to be coded,0.0,1.04
1990,Denmark,74,Social democracy,1.0,
1990,Denmark,211,Liberal,7.0,3.5
1990,Denmark,306,Communist/Socialist,0.0,1.7
1990,Denmark,367,Communist/Socialist,0.0,1.8
1990,Denmark,590,Conservative,30.0,16.0
1990,Denmark,978,Liberal,12.0,6.4
1990,Denmark,1324,Conservative,9.0,5.1
1990,Denmark,1331,Christian democracy,4.0,2.3
1990,Denmark,1605,Liberal,29.0,15.8
1990,Denmark,1629,Social democracy,69.0,37.4
1990,Denmark,1644,Green/Ecologist,15.0,8.3
1990,Denmark,1894,Social democracy,1.0,
1990,Denmark,2574,Conservative,1.0,
1990,Denmark,2575,Liberal,1.0,
1990,Germany,255,Green/Ecologist,8.0,1.2
1990,Germany,524,Right-wing,0.0,2.1
1990,Germany,543,Liberal,79.0,11.1
1990,Germany,558,Social democracy,239.0,33.5
1990,Germany,772,Green/Ecologist,0.0,3.8
1990,Germany,791,Communist/Socialist,17.0,2.4
1990,Germany,808,Christian democracy,268.0,36.7
1990,Germany,1180,Christian democracy,51.0,7.1
1990,Greece,47,Christian democracy,150.0,46.9
1990,Greece,1059,Special issue,2.0,0.7
1990,Greece,1338,Social democracy,123.0,38.6
1990,Greece,1358,no family,4.0,
1990,Greece,1374,Conservative,1.0,0.7
1990,Greece,1441,Communist/Socialist,19.0,10.3
1990,Greece,2163,Green/Ecologist,1.0,0.8
1990,Hungary,198,to be coded,0.0,1.9
1990,Hungary,418,Communist/Socialist,0.0,3.6
1990,Hungary,434,Christian democracy,21.0,6.5
1990,Hungary,546,Conservative,164.0,24.7
1990,Hungary,870,Conservative,44.0,11.7
1990,Hungary,921,Conservative,22.0,9.0
1990,Hungary,1183,Agrarian,2.0,3.1
1990,Hungary,1202,Communist/Socialist,0.0,3.7
1990,Hungary,1203,Liberal,0.0,1.9
1990,Hungary,1426,Liberal,93.0,21.4
1990,Hungary,1591,Social democracy,33.0,10.9
1990,Hungary,1617,no family,7.0,1.0
1990,Latvia,42,Special issue,131.0,68.2
1990,Latvia,288,no family,15.0,10.3
1990,Latvia,1260,Communist/Socialist,55.0,21.5
1990,Lithuania,21,Green/Ecologist,4.0,
1990,Lithuania,58,no family,64.0,
1990,Lithuania,675,Christian democracy,2.0,
1990,Lithuania,1144,Liberal,3.0,
1990,Lithuania,1408,Social democracy,9.0,
1990,Lithuania,1446,Communist/Socialist,46.0,
1990,Lithuania,1623,Communist/Socialist,7.0,
1990,Romania,152,to be coded,2.0,0.48
1990,Romania,307,Communist/Socialist,5.0,1.05
1990,Romania,419,Liberal,263.0,66.3
1990,Romania,425,no family,11.0,
1990,Romania,441,no family,5.0,
1990,Romania,648,Right-wing,9.0,2.1
1990,Romania,792,Green/Ecologist,8.0,1.7
1990,Romania,888,Christian democracy,12.0,2.6
1990,Romania,948,Conservative,29.0,7.2
1990,Romania,1015,Liberal,29.0,6.4
1990,Romania,1299,Agrarian,9.0,1.8
1990,Romania,1601,Social democracy,2.0,0.53
1990,Romania,1639,Green/Ecologist,12.0,2.6
1990,Slovakia,559,Conservative,14.0,8.66
1990,Slovakia,874,Green/Ecologist,6.0,3.49
1990,Slovakia,1000,Christian democracy,7.0,4.4
1990,Slovakia,1061,Liberal,48.0,29.35
1990,Slovakia,1072,Right-wing,22.0,13.94
1990,Slovakia,1415,Communist/Socialist,22.0,13.35
1990,Slovakia,1432,Christian democracy,31.0,19.21
1990,Slovakia,1651,Social democracy,0.0,1.82
1990,Slovakia,2232,Liberal,0.0,1.78
1990,Slovakia,2233,Agrarian,0.0,2.52
1990,Slovenia,16,Christian democracy,11.0,12.6
1990,Slovenia,65,Special issue,1.0,
1990,Slovenia,179,Social democracy,6.0,7.4
1990,Slovenia,199,Special issue,1.0,
1990,Slovenia,317,Communist/Socialist,5.0,5.4
1990,Slovenia,706,Social democracy,14.0,17.3
1990,Slovenia,875,Liberal,3.0,3.5
1990,Slovenia,1047,Christian democracy,11.0,13.0
1990,Slovenia,1252,Liberal,12.0,14.5
1990,Slovenia,1371,Liberal,8.0,9.5
1990,Slovenia,1619,Green/Ecologist,8.0,8.8
1990,Slovenia,2275,Liberal,0.0,1.6
1990,Slovenia,2570,Green/Ecologist,0.0,2.0
1990,Slovenia,2571,Social democracy,0.0,2.5
1991,Belgium,161,Green/Ecologist,10.0,5.1
1991,Belgium,171,Right-wing,1.0,1.0
1991,Belgium,256,Communist/Socialist,0.0,0.49
1991,Belgium,290,Right-wing,10.0,5.9
1991,Belgium,454,Liberal,20.0,8.1
1991,Belgium,723,Christian democracy,39.0,16.8
1991,Belgium,748,Liberal,3.0,3.2
1991,Belgium,969,Liberal,3.0,1.5
1991,Belgium,993,Right-wing,12.0,6.6
1991,Belgium,1029,Social democracy,28.0,12.0
1991,Belgium,1110,Liberal,26.0,12.0
1991,Belgium,1192,Christian democracy,18.0,7.7
1991,Belgium,1378,Social democracy,35.0,13.5
1991,Belgium,1594,Green/Ecologist,7.0,4.9
1991,Bulgaria,353,Agrarian,0.0,3.86
1991,Bulgaria,364,Right-wing,0.0,1.13
1991,Bulgaria,423,Christian democracy,110.0,34.36
1991,Bulgaria,599,Liberal,0.0,1.32
1991,Bulgaria,800,Special issue,0.0,1.82
1991,Bulgaria,1160,Social democracy,106.0,33.14
1991,Bulgaria,1286,Liberal,24.0,7.55
1991,Bulgaria,2173,Agrarian,0.0,3.44
1991,Bulgaria,2174,Social democracy,0.0,3.2
1991,Bulgaria,2175,Liberal,0.0,2.81
1991,Cyprus,572,Communist/Socialist,18.0,30.6
1991,Cyprus,851,Conservative,11.0,19.6
1991,Cyprus,945,Social democracy,7.0,10.9
1991,Cyprus,1575,Conservative,20.0,35.8
1991,Cyprus,1779,Communist/Socialist,0.0,2.4
1991,Finland,66,Special issue,1.0,0.3
1991,Finland,94,Agrarian,55.0,24.8
1991,Finland,200,Agrarian,7.0,4.8
1991,Finland,395,Social democracy,48.0,22.1
1991,Finland,585,Liberal,11.0,5.5
1991,Finland,1062,Green/Ecologist,10.0,6.8
1991,Finland,1118,Conservative,40.0,19.3
1991,Finland,1219,Liberal,1.0,0.8
1991,Finland,1292,Communist/Socialist,19.0,10.1
1991,Finland,1463,Christian democracy,8.0,3.1
1991,Finland,2054,no family,0.0,0.47
1991,Poland,18,Social democracy,4.0,2.1
1991,Poland,108,Social democracy,27.0,5.1
1991,Poland,181,Right-wing,3.0,0.5
1991,Poland,334,Christian democracy,5.0,2.4
1991,Poland,369,Christian democracy,44.0,8.7
1991,Poland,548,Right-wing,46.0,7.5
1991,Poland,619,Agrarian,28.0,5.5
1991,Poland,629,Social democracy,60.0,12.0
1991,Poland,664,Agrarian,48.0,8.7
1991,Poland,696,Christian democracy,4.0,1.1
1991,Poland,900,Special issue,7.0,1.2
1991,Poland,1074,Communist/Socialist,4.0,0.2
1991,Poland,1104,Liberal,62.0,12.31
1991,Poland,1208,Special issue,2.0,0.36
1991,Poland,1216,Communist/Socialist,1.0,1.4
1991,Poland,1544,Liberal,37.0,7.5
1991,Poland,1549,Conservative,3.0,2.3
1991,Poland,1691,Liberal,16.0,3.3
1991,Poland,1758,Conservative,49.0,8.7
1991,Poland,2053,no family,0.0,0.82
1991,Poland,2287,no family,10.0,
1991,Portugal,82,Special issue,1.0,1.71
1991,Portugal,251,Christian democracy,5.0,4.52
1991,Portugal,514,Communist/Socialist,15.0,
1991,Portugal,725,Social democracy,72.0,29.7
1991,Portugal,998,Communist/Socialist,0.0,1.14
1991,Portugal,1273,Liberal,135.0,51.6
1991,Portugal,1295,Communist/Socialist,,8.97
1991,Portugal,1535,Green/Ecologist,2.0,
1991,Sweden,282,Christian democracy,26.0,7.1
1991,Sweden,657,Conservative,80.0,21.9
1991,Sweden,882,Communist/Socialist,16.0,4.5
1991,Sweden,892,Liberal,33.0,9.1
1991,Sweden,904,Social democracy,138.0,37.7
1991,Sweden,951,Right-wing,25.0,6.7
1991,Sweden,1154,Green/Ecologist,0.0,3.4
1991,Sweden,1461,Agrarian,31.0,8.5
1992,Czech Republic,19,Special issue,14.0,5.87
1992,Czech Republic,77,Social democracy,0.0,3.77
1992,Czech Republic,440,Christian democracy,10.0,
1992,Czech Republic,574,Liberal,0.0,4.59
1992,Czech Republic,789,Social democracy,16.0,6.53
1992,Czech Republic,829,Conservative,66.0,29.73
1992,Czech Republic,872,Right-wing,14.0,5.98
1992,Czech Republic,1123,Liberal,14.0,5.93
1992,Czech Republic,1173,Communist/Socialist,35.0,14.05
1992,Czech Republic,1218,Liberal,16.0,6.52
1992,Czech Republic,1245,Christian democracy,15.0,6.28
1992,Czech Republic,2219,Liberal,0.0,3.15
1992,Czech Republic,2220,Liberal,0.0,2.69
1992,Czech Republic,2221,to be coded,0.0,1.37
1992,Czech Republic,2222,Special issue,0.0,1.3
1992,Czech Republic,2223,Social democracy,0.0,1.08
1992,Estonia,25,Special issue,8.0,7.12
1992,Estonia,243,Conservative,29.0,22.0
1992,Estonia,450,Social democracy,15.0,12.25
1992,Estonia,486,Liberal,17.0,13.6
1992,Estonia,552,Conservative,10.0,8.79
1992,Estonia,1064,Right-wing,8.0,6.89
1992,Estonia,1448,Social democracy,12.0,9.73
1992,Estonia,1516,Liberal,1.0,2.39
1992,Estonia,1553,Agrarian,0.0,2.91
1992,Estonia,1792,Special issue,0.0,3.71
1992,Estonia,2416,Communist/Socialist,0.0,1.61
1992,Estonia,2631,Green/Ecologist,1.0,2.62
1992,Ireland,30,no family,5.0,
1992,Ireland,280,Conservative,68.0,39.11
1992,Ireland,318,Social democracy,33.0,19.31
1992,Ireland,651,Liberal,10.0,4.68
1992,Ireland,1393,Christian democracy,45.0,24.47
1992,Ireland,1573,Green/Ecologist,1.0,1.4
1992,Ireland,1580,Communist/Socialist,4.0,2.78
1992,Ireland,2217,Communist/Socialist,0.0,1.61
1992,Italy,93,Liberal,27.0,4.4
1992,Italy,242,Social democracy,16.0,2.7
1992,Italy,366,Christian democracy,12.0,1.9
1992,Italy,473,Special issue,1.0,0.39
1992,Italy,487,Liberal,17.0,2.9
1992,Italy,809,Social democracy,107.0,16.1
1992,Italy,831,Right-wing,34.0,5.4
1992,Italy,910,Green/Ecologist,16.0,2.8
1992,Italy,974,Special issue,1.0,0.11
1992,Italy,1030,Special issue,3.0,0.51
1992,Italy,1080,Special issue,1.0,0.39
1992,Italy,1296,Social democracy,7.0,1.2
1992,Italy,1321,Communist/Socialist,35.0,5.6
1992,Italy,1436,Right-wing,55.0,8.7
1992,Italy,1475,Social democracy,92.0,13.6
1992,Italy,1633,Christian democracy,206.0,29.7
1992,Italy,2059,no family,0.0,0.82
1992,Lithuania,28,Special issue,4.0,2.14
1992,Lithuania,58,no family,1.0,
1992,Lithuania,383,Right-wing,1.0,3.55
1992,Lithuania,432,Right-wing,4.0,1.99
1992,Lithuania,519,Social democracy,73.0,43.98
1992,Lithuania,675,Christian democracy,18.0,12.61
1992,Lithuania,887,Liberal,2.0,2.52
1992,Lithuania,1045,Conservative,30.0,21.17
1992,Lithuania,1408,Social democracy,8.0,6.05
1992,Lithuania,1562,Right-wing,0.0,1.51
1992,Lithuania,1782,Special issue,0.0,1.19
1992,Lithuania,1783,to be coded,0.0,1.07
1992,Malta,360,Green/Ecologist,0.0,1.69
1992,Malta,984,Conservative,34.0,51.77
1992,Malta,1003,Social democracy,31.0,46.5
1992,Romania,356,Christian democracy,,20.01
1992,Romania,419,Liberal,43.0,10.2
1992,Romania,425,no family,13.0,
1992,Romania,562,Communist/Socialist,13.0,3.04
1992,Romania,648,Right-wing,30.0,7.7
1992,Romania,713,Right-wing,16.0,3.9
1992,Romania,792,Green/Ecologist,4.0,
1992,Romania,861,Liberal,14.0,
1992,Romania,888,Christian democracy,41.0,
1992,Romania,948,Conservative,27.0,7.5
1992,Romania,1015,Liberal,0.0,2.63
1992,Romania,1120,Social democracy,117.0,27.7
1992,Romania,1299,Agrarian,0.0,2.998
1992,Romania,1601,Social democracy,10.0,
1992,Romania,1639,Green/Ecologist,0.0,2.25
1992,Romania,2098,to be coded,0.0,1.63
1992,Romania,2099,Liberal,13.0,
1992,Slovakia,559,Conservative,,7.42
1992,Slovakia,874,Green/Ecologist,0.0,2.14
1992,Slovakia,936,Christian democracy,0.0,3.05
1992,Slovakia,1000,Christian democracy,0.0,3.31
1992,Slovakia,1061,Liberal,0.0,4.04
1992,Slovakia,1072,Right-wing,15.0,7.93
1992,Slovakia,1142,Conservative,74.0,37.26
1992,Slovakia,1415,Communist/Socialist,29.0,14.7
1992,Slovakia,1432,Christian democracy,18.0,8.89
1992,Slovakia,1651,Social democracy,0.0,4.0
1992,Slovakia,2235,Green/Ecologist,0.0,1.08
1992,Slovakia,2246,Liberal,0.0,2.29
1992,Slovakia,2247,Christian democracy,5.0,
1992,Slovakia,2248,Conservative,9.0,
1992,Slovenia,16,Christian democracy,10.0,8.69
1992,Slovenia,65,Special issue,1.0,
1992,Slovenia,143,Social democracy,6.0,5.01
1992,Slovenia,179,Social democracy,4.0,3.34
1992,Slovenia,199,Special issue,1.0,
1992,Slovenia,317,Communist/Socialist,0.0,2.75
1992,Slovenia,706,Social democracy,14.0,13.58
1992,Slovenia,875,Liberal,0.0,1.52
1992,Slovenia,981,to be coded,12.0,10.02
1992,Slovenia,1047,Christian democracy,15.0,14.51
1992,Slovenia,1252,Liberal,22.0,23.46
1992,Slovenia,1370,no family,0.0,1.0
1992,Slovenia,1619,Green/Ecologist,5.0,3.7
1992,Slovenia,2241,Christian democracy,0.0,1.14
1992,Slovenia,2243,Liberal,0.0,1.42
1992,Slovenia,2244,to be coded,0.0,1.36
1992,Slovenia,2275,Liberal,0.0,1.6
1992,Slovenia,2573,Conservative,0.0,2.18
1992,United Kingdom,311,Special issue,4.0,0.5
1992,United Kingdom,319,Conservative,3.0,0.3
1992,United Kingdom,467,Green/Ecologist,0.0,0.5
1992,United Kingdom,659,Liberal,20.0,17.8
1992,United Kingdom,773,Conservative,336.0,41.9
1992,United Kingdom,1023,Social democracy,4.0,0.5
1992,United Kingdom,1210,Conservative,9.0,0.8
1992,United Kingdom,1284,Social democracy,3.0,1.9
1992,United Kingdom,1556,Social democracy,271.0,34.9
1992,United Kingdom,1566,to be coded,1.0,0.1
1993,France,138,Conservative,248.0,20.4
1993,France,270,Right-wing,0.0,12.4
1993,France,285,Conservative,22.0,4.7
1993,France,509,Conservative,215.0,19.1
1993,France,650,Green/Ecologist,0.0,
1993,France,686,Communist/Socialist,24.0,9.2
1993,France,873,Green/Ecologist,0.0,7.64
1993,France,1328,no family,1.0,3.7
1993,France,1492,Social democracy,6.0,0.9
1993,France,1539,Social democracy,55.0,17.6
1993,France,2083,Communist/Socialist,0.0,1.8
1993,France,2260,Communist/Socialist,6.0,1.8
1993,Greece,47,Christian democracy,111.0,39.3
1993,Greece,614,Communist/Socialist,9.0,4.5
1993,Greece,1338,Social democracy,170.0,47.1
1993,Greece,1412,Conservative,10.0,4.9
1993,Greece,1441,Communist/Socialist,0.0,2.9
1993,Latvia,32,Liberal,13.0,12.0
1993,Latvia,42,Special issue,0.0,2.63
1993,Latvia,203,Right-wing,6.0,5.35
1993,Latvia,239,Christian democracy,6.0,5.01
1993,Latvia,384,Liberal,5.0,4.76
1993,Latvia,526,Liberal,36.0,32.41
1993,Latvia,928,Social democracy,7.0,5.76
1993,Latvia,1001,Green/Ecologist,0.0,1.19
1993,Latvia,1083,Special issue,0.0,1.16
1993,Latvia,1368,Agrarian,12.0,10.65
1993,Latvia,1557,Right-wing,15.0,13.35
1993,Poland,108,Social democracy,0.0,4.9
1993,Poland,181,Right-wing,0.0,2.7
1993,Poland,207,Agrarian,0.0,2.78
1993,Poland,369,Christian democracy,0.0,4.42
1993,Poland,548,Right-wing,22.0,5.8
1993,Poland,619,Agrarian,0.0,2.4
1993,Poland,629,Social democracy,171.0,20.4
1993,Poland,664,Agrarian,132.0,15.4
1993,Poland,838,Social democracy,41.0,7.3
1993,Poland,900,Special issue,3.0,0.4
1993,Poland,1019,Christian democracy,16.0,5.4
1993,Poland,1104,Liberal,74.0,10.6
1993,Poland,1544,Liberal,0.0,4.0
1993,Poland,1549,Conservative,0.0,3.2
1993,Poland,1710,Christian democracy,0.0,2.7
1993,Poland,1758,Conservative,0.0,6.37
1993,Poland,2287,no family,1.0,0.1
1993,Spain,118,Communist/Socialist,18.0,9.63
1993,Spain,234,Special issue,4.0,0.88
1993,Spain,443,Special issue,1.0,0.48
1993,Spain,637,Christian democracy,0.0,1.77
1993,Spain,645,Conservative,141.0,35.04
1993,Spain,757,Special issue,1.0,0.81
1993,Spain,845,Special issue,1.0,0.55
1993,Spain,894,Conservative,17.0,4.98
1993,Spain,902,Social democracy,159.0,39.1
1993,Spain,1221,Special issue,1.0,0.62
1993,Spain,1317,Special issue,2.0,0.88
1993,Spain,1361,Christian democracy,5.0,1.25
1994,Austria,50,Right-wing,42.0,22.5
1994,Austria,955,Liberal,11.0,6.0
1994,Austria,973,Social democracy,65.0,34.9
1994,Austria,1013,Christian democracy,52.0,27.7
1994,Austria,1429,Green/Ecologist,13.0,7.3
1994,Austria,1744,Special issue,0.0,0.9
1994,Bulgaria,353,Agrarian,18.0,6.51
1994,Bulgaria,423,Christian democracy,69.0,24.23
1994,Bulgaria,599,Liberal,13.0,4.73
1994,Bulgaria,800,Special issue,0.0,1.41
1994,Bulgaria,1160,Social democracy,125.0,43.5
1994,Bulgaria,1286,Liberal,15.0,5.44
1994,Bulgaria,1570,Communist/Socialist,0.0,1.51
1994,Bulgaria,2170,Social democracy,0.0,3.79
1994,Bulgaria,2176,Liberal,0.0,1.49
1994,Bulgaria,2177,Conservative,0.0,1.43
1994,Denmark,211,Liberal,8.0,4.6
1994,Denmark,306,Communist/Socialist,6.0,3.1
1994,Denmark,590,Conservative,27.0,15.0
1994,Denmark,978,Liberal,11.0,6.4
1994,Denmark,1128,no family,1.0,1.0
1994,Denmark,1324,Conservative,5.0,2.8
1994,Denmark,1331,Christian democracy,0.0,1.8
1994,Denmark,1605,Liberal,42.0,23.3
1994,Denmark,1629,Social democracy,62.0,34.6
1994,Denmark,1644,Green/Ecologist,13.0,7.3
1994,Denmark,1892,Conservative,1.0,
1994,Denmark,2574,Conservative,1.0,
1994,Denmark,2575,Liberal,1.0,
1994,Denmark,2576,no family,1.0,
1994,Germany,524,Right-wing,0.0,1.9
1994,Germany,543,Liberal,47.0,6.9
1994,Germany,558,Social democracy,252.0,36.4
1994,Germany,772,Green/Ecologist,49.0,7.3
1994,Germany,791,Communist/Socialist,30.0,4.4
1994,Germany,808,Christian democracy,244.0,34.2
1994,Germany,1180,Christian democracy,50.0,7.3
1994,Hungary,95,Right-wing,0.0,1.6
1994,Hungary,434,Christian democracy,22.0,7.0
1994,Hungary,546,Conservative,38.0,11.7
1994,Hungary,870,Conservative,26.0,8.8
1994,Hungary,921,Conservative,20.0,7.0
1994,Hungary,1183,Agrarian,1.0,2.1
1994,Hungary,1202,Communist/Socialist,0.0,3.2
1994,Hungary,1203,Liberal,1.0,0.6
1994,Hungary,1426,Liberal,69.0,19.7
1994,Hungary,1591,Social democracy,209.0,33.0
1994,Hungary,2588,to be coded,0.0,2.55
1994,Italy,67,Conservative,,46.4
1994,Italy,99,Christian democracy,29.0,
1994,Italy,142,Christian democracy,46.0,15.7
1994,Italy,366,Christian democracy,6.0,
1994,Italy,373,Conservative,109.0,
1994,Italy,397,Liberal,4.0,
1994,Italy,436,Right-wing,1.0,0.2
1994,Italy,596,Conservative,99.0,
1994,Italy,671,Liberal,2.0,
1994,Italy,809,Social democracy,109.0,
1994,Italy,896,Christian democracy,18.0,
1994,Italy,910,Green/Ecologist,11.0,
1994,Italy,974,Special issue,1.0,0.1
1994,Italy,1030,Special issue,3.0,0.6
1994,Italy,1048,Social democracy,,34.3
1994,Italy,1296,Social democracy,6.0,
1994,Italy,1321,Communist/Socialist,39.0,
1994,Italy,1431,Christian democracy,5.0,
1994,Italy,1436,Right-wing,117.0,
1994,Italy,1475,Social democracy,14.0,
1994,Italy,1552,no family,10.0,
1994,Italy,2302,no family,1.0,
1994,Luxembourg,151,Communist/Socialist,0.0,1.92
1994,Luxembourg,310,Green/Ecologist,5.0,10.17
1994,Luxembourg,374,Right-wing,0.0,2.76
1994,Luxembourg,701,Social democracy,17.0,26.69
1994,Luxembourg,967,Liberal,12.0,18.35
1994,Luxembourg,1234,Christian democracy,21.0,29.71
1994,Luxembourg,1582,Conservative,5.0,8.16
1994,Netherlands,112,Special issue,6.0,3.63
1994,Netherlands,209,Right-wing,3.0,2.46
1994,Netherlands,212,Christian democracy,3.0,1.77
1994,Netherlands,235,Christian democracy,34.0,22.23
1994,Netherlands,275,Right-wing,0.0,0.36
1994,Netherlands,345,Liberal,24.0,15.49
1994,Netherlands,357,Communist/Socialist,2.0,1.32
1994,Netherlands,625,Conservative,2.0,1.33
1994,Netherlands,742,Social democracy,37.0,23.97
1994,Netherlands,756,Green/Ecologist,5.0,3.47
1994,Netherlands,1251,Conservative,2.0,1.73
1994,Netherlands,1409,Liberal,31.0,19.96
1994,Netherlands,2288,no family,1.0,0.87
1994,Slovakia,44,Communist/Socialist,0.0,2.72
1994,Slovakia,527,Communist/Socialist,18.0,10.42
1994,Slovakia,559,Conservative,,10.19
1994,Slovakia,936,Christian democracy,0.0,2.06
1994,Slovakia,1000,Christian democracy,0.0,3.43
1994,Slovakia,1072,Right-wing,9.0,5.4
1994,Slovakia,1142,Conservative,61.0,34.97
1994,Slovakia,1432,Christian democracy,17.0,10.08
1994,Slovakia,1495,Liberal,15.0,8.57
1994,Slovakia,1563,Communist/Socialist,13.0,7.35
1994,Slovakia,2237,Special issue,0.0,1.33
1994,Slovakia,2238,Special issue,0.0,1.32
1994,Slovakia,2239,to be coded,0.0,1.05
1994,Slovakia,2246,Liberal,1.0,
1994,Slovakia,2247,Christian democracy,7.0,
1994,Slovakia,2248,Conservative,9.0,
1994,Sweden,282,Christian democracy,15.0,4.1
1994,Sweden,657,Conservative,80.0,22.4
1994,Sweden,882,Communist/Socialist,22.0,6.2
1994,Sweden,892,Liberal,26.0,7.2
1994,Sweden,904,Social democracy,161.0,45.3
1994,Sweden,951,Right-wing,0.0,1.2
1994,Sweden,1154,Green/Ecologist,18.0,5.0
1994,Sweden,1461,Agrarian,27.0,7.7
1995,Austria,50,Right-wing,41.0,21.9
1995,Austria,955,Liberal,10.0,5.5
1995,Austria,973,Social democracy,71.0,38.1
1995,Austria,1013,Christian democracy,52.0,28.3
1995,Austria,1429,Green/Ecologist,9.0,4.8
1995,Austria,1744,Special issue,0.0,1.1
1995,Belgium,161,Green/Ecologist,6.0,4.01
1995,Belgium,171,Right-wing,2.0,2.28
1995,Belgium,256,Communist/Socialist,0.0,0.6
1995,Belgium,290,Right-wing,5.0,4.67
1995,Belgium,454,Liberal,18.0,10.26
1995,Belgium,723,Christian democracy,29.0,17.2
1995,Belgium,993,Right-wing,11.0,7.83
1995,Belgium,1029,Social democracy,20.0,12.6
1995,Belgium,1110,Liberal,21.0,13.15
1995,Belgium,1192,Christian democracy,12.0,7.73
1995,Belgium,1378,Social democracy,21.0,11.87
1995,Belgium,1594,Green/Ecologist,5.0,4.43
1995,Estonia,113,Liberal,19.0,16.19
1995,Estonia,243,Conservative,8.0,7.86
1995,Estonia,486,Liberal,41.0,32.23
1995,Estonia,1064,Right-wing,0.0,3.61
1995,Estonia,1137,Social democracy,16.0,14.17
1995,Estonia,1395,Conservative,5.0,5.0
1995,Estonia,1448,Social democracy,6.0,5.99
1995,Estonia,1590,Social democracy,6.0,5.87
1995,Estonia,1794,Right-wing,0.0,2.57
1995,Estonia,1796,Agrarian,0.0,1.51
1995,Estonia,2416,Communist/Socialist,0.0,2.27
1995,Finland,66,Special issue,1.0,0.4
