election_year,country_name,party_id,family_name,eu_anti_pro,left_right,liberty_authority,seats,vote_share
1985,Portugal,725,Social democracy,9.2233,4.0492,3.5411,57.0,21.3
1985,Portugal,1273,Liberal,8.4691,6.2949,7.0224,88.0,30.64
1985,Portugal,1281,Social democracy,2.5,3.3,3.5,3.0,30.64
1985,Portugal,1535,Green/Ecologist,3.8596,1.6579,1.3158,1.0,30.64
1985,Sweden,282,Christian democracy,7.8597,7.195,7.9997,1.0,30.64
1985,Sweden,657,Conservative,8.5872,7.8907,5.6977,76.0,21.3
1985,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,19.0,5.4
1985,Sweden,892,Liberal,9.4643,6.2906,2.8515,51.0,14.2
1985,Sweden,904,Social democracy,7.4445,3.4447,4.4407,159.0,44.7
1985,Sweden,1154,Green/Ecologist,0.9875,3.3789,2.5198,0.0,1.5
1985,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,43.0,12.4
1986,Austria,50,Right-wing,1.9815,8.3494,8.5149,18.0,9.7
1986,Austria,769,Communist/Socialist,0.0,0.5,3.0,0.0,0.7
1986,Austria,973,Social democracy,8.4495,3.7293,3.4766,80.0,43.1
1986,Austria,1013,Christian democracy,8.8451,6.4733,7.6198,77.0,41.3
1986,Austria,1429,Green/Ecologist,6.6845,2.4604,1.4308,8.0,4.8
1986,France,138,Conservative,6.9862,7.4997,7.1854,146.0,11.5
1986,France,270,Right-wing,0.2157,9.6854,9.2889,35.0,9.8
1986,France,285,Conservative,5.8333,7.6583,9.0,4.0,1.3
1986,France,509,Conservative,8.8995,6.1017,5.4999,128.0,9.4
1986,France,686,Communist/Socialist,2.3595,1.3741,4.5083,32.0,9.7
1986,France,873,Green/Ecologist,6.4585,3.155,1.4772,0.0,1.2
1986,France,1492,Social democracy,7.9361,4.0813,4.2381,13.0,0.8
1986,France,1539,Social democracy,7.9448,3.2493,2.9367,198.0,30.8
1986,France,2264,Conservative,7.9,7.4,7.0,198.0,20.8
1986,Netherlands,212,Christian democracy,3.5447,8.2963,8.5455,1.0,0.91
1986,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,54.0,34.59
1986,Netherlands,342,Green/Ecologist,5.0,1.6,1.8,2.0,1.26
1986,Netherlands,345,Liberal,8.6233,4.5066,1.7625,9.0,6.13
1986,Netherlands,625,Conservative,3.4848,8.1444,8.6364,1.0,0.96
1986,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,52.0,33.27
1986,Netherlands,1194,Communist/Socialist,5.0,0.8,3.0,0.0,0.63
1986,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,1.74
1986,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,27.0,17.41
1986,Netherlands,1452,Communist/Socialist,5.0,0.6,3.0,1.0,1.2
1986,Spain,118,Communist/Socialist,5.2186,2.0183,1.7351,7.0,4.66
1986,Spain,411,Special issue,5.2186,2.0183,1.7351,1.0,0.33
1986,Spain,443,Special issue,8.8769,6.0417,5.875,1.0,0.32
1986,Spain,637,Christian democracy,9.7167,6.2,7.2,19.0,9.27
1986,Spain,645,Conservative,7.7368,7.5969,7.8127,105.0,26.13
1986,Spain,894,Conservative,8.7309,6.2564,6.1104,18.0,5.05
1986,Spain,902,Social democracy,9.129,3.7377,3.0399,184.0,44.33
1986,Spain,1026,Communist/Socialist,7.2167,2.4,3.0,2.0,0.53
1986,Spain,1221,Special issue,8.75,7.1909,5.9583,1.0,0.36
1986,Spain,1317,Special issue,3.25,0.5909,4.3889,5.0,1.15
1986,Spain,1361,Christian democracy,7.8556,6.2144,6.5139,6.0,1.54
1986,Spain,2028,Communist/Socialist,3.3,1.3,3.0,0.0,1.14
1986,Spain,2294,no family,3.3,1.3,3.0,1.0,0.4
1987,Belgium,161,Green/Ecologist,7.5411,2.641,1.3744,3.0,2.57
1987,Belgium,290,Right-wing,6.4243,6.5321,6.06,16.0,8.07
1987,Belgium,454,Liberal,9.0856,6.8551,4.4381,23.0,9.42
1987,Belgium,708,Communist/Socialist,4.45,1.4,3.0,0.0,0.83
1987,Belgium,723,Christian democracy,8.9013,5.7667,7.2083,43.0,19.47
1987,Belgium,969,Liberal,8.7274,6.1259,5.8,3.0,1.16
1987,Belgium,993,Right-wing,2.7560000000000002,9.6622,9.5234,2.0,1.9
1987,Belgium,1029,Social democracy,7.9023,3.2459,3.0805,32.0,14.91
1987,Belgium,1110,Liberal,8.7549,7.0053,3.7139,25.0,11.56
1987,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,19.0,8.01
1987,Belgium,1378,Social democracy,8.1465,2.9307,3.1712,40.0,15.66
1987,Belgium,1594,Green/Ecologist,7.2593,2.5762,1.0234,6.0,4.49
1987,Denmark,74,Social democracy,8.1,3.3,3.5,1.0,4.49
1987,Denmark,189,Communist/Socialist,0.7333,0.8,3.0,0.0,1.4
1987,Denmark,211,Liberal,7.8594,4.8736,2.3903,11.0,6.2
1987,Denmark,367,Communist/Socialist,3.3,1.3,3.0,4.0,2.2
1987,Denmark,590,Conservative,7.7791,7.2186,6.5055,38.0,20.8
1987,Denmark,797,Green/Ecologist,2.5,1.1111,1.8,0.0,1.3
1987,Denmark,978,Liberal,1.4475,9.0259,6.6509,9.0,4.8
1987,Denmark,1324,Conservative,9.1468,5.5609,4.9307,9.0,4.8
1987,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,4.0,2.4
1987,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,19.0,10.5
1987,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,54.0,29.3
1987,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,27.0,14.6
1987,Denmark,1894,Social democracy,8.1,3.3,3.5,1.0,14.6
1987,Denmark,2574,Conservative,7.9,7.4,7.0,1.0,14.6
1987,Denmark,2575,Liberal,8.7,6.0,3.5,1.0,14.6
1987,Finland,66,Special issue,8.7,6.0,3.5,1.0,0.3
1987,Finland,94,Agrarian,5.5267,5.8027,7.2203,40.0,17.6
1987,Finland,200,Agrarian,1.0945,6.6331,7.999,9.0,6.3
1987,Finland,229,Communist/Socialist,0.55,1.3,3.0,4.0,4.2
1987,Finland,395,Social democracy,8.621,3.5595,4.2417,56.0,24.1
1987,Finland,585,Liberal,8.5284,6.3906,3.8385,12.0,5.3
1987,Finland,1062,Green/Ecologist,6.9709,3.6465,2.2671,4.0,4.0
1987,Finland,1118,Conservative,9.0846,7.2451,5.5872,53.0,23.1
1987,Finland,1219,Liberal,9.05,5.7167,3.5,0.0,1.0
1987,Finland,1292,Communist/Socialist,5.165,2.1843,3.3406,16.0,9.4
1987,Finland,1463,Christian democracy,3.2103,7.1884,8.3076,5.0,2.6
1987,Finland,1576,Special issue,3.2103,7.1884,8.3076,0.0,1.2
1987,Germany,543,Liberal,8.4855,5.9233,3.0695,46.0,9.1
1987,Germany,558,Social democracy,7.9318,3.6451,3.9791,186.0,37.2
1987,Germany,772,Green/Ecologist,7.6101,2.9308,1.3251,42.0,8.3
1987,Germany,808,Christian democracy,8.5024,6.2503,6.9333,174.0,34.5
1987,Germany,1180,Christian democracy,6.667999999999999,7.2871,7.8675,49.0,9.8
1987,Germany,1537,Right-wing,0.7989,9.8246,9.4219,0.0,0.6
1987,Ireland,30,no family,0.7989,9.8246,9.4219,3.0,0.6
1987,Ireland,280,Conservative,7.8389,6.0713,6.9898,81.0,44.15
1987,Ireland,318,Social democracy,7.1292,3.6252,3.1071,12.0,6.45
1987,Ireland,379,Social democracy,5.0,3.3,3.5,1.0,0.42
1987,Ireland,433,Communist/Socialist,3.3,1.3,3.0,4.0,3.79
1987,Ireland,651,Liberal,8.4528,8.0109,3.7011,14.0,11.85
1987,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,51.0,27.07
1987,Ireland,2217,Communist/Socialist,3.3,2.7935,4.5005,0.0,1.85
1987,Italy,93,Liberal,9.0278,4.9704,5.1667,21.0,3.7
1987,Italy,242,Social democracy,8.8222,4.6206,2.99,17.0,3.0
1987,Italy,335,Social democracy,7.0833,4.2,6.25,2.0,0.44
1987,Italy,487,Liberal,7.5,6.45,3.5,11.0,2.1
1987,Italy,831,Right-wing,2.3,9.1778,8.5,35.0,5.9
1987,Italy,974,Special issue,2.3,9.1778,8.5,1.0,0.11
1987,Italy,1030,Special issue,7.6083,5.4,6.9,3.0,0.52
1987,Italy,1080,Special issue,7.6083,5.4,6.9,0.0,0.77
1987,Italy,1088,Communist/Socialist,3.3,1.6,3.0,177.0,26.6
1987,Italy,1296,Social democracy,8.2722,3.9732,0.3338,13.0,2.6
1987,Italy,1304,Green/Ecologist,6.5,1.7778,1.8,13.0,2.5
1987,Italy,1424,Communist/Socialist,10.0,0.5,3.0,8.0,1.7
1987,Italy,1475,Social democracy,8.75,3.7722,3.5,94.0,14.3
1987,Italy,1560,Special issue,8.75,3.7722,3.5,1.0,0.48
1987,Italy,1633,Christian democracy,8.9667,5.6611,7.2,234.0,34.3
1987,Malta,984,Conservative,8.9667,5.7143,6.9173,35.0,50.91
1987,Malta,1003,Social democracy,8.9667,4.2105,6.3158,34.0,48.87
1987,Malta,2171,no family,8.9667,4.2105,6.3158,0.0,0.16
1987,Portugal,251,Christian democracy,4.3909,8.0222,8.9916,4.0,4.54
1987,Portugal,260,Communist/Socialist,1.95,1.3,3.0,0.0,0.91
1987,Portugal,341,Social democracy,8.3333,3.3,3.5,7.0,5.02
1987,Portugal,514,Communist/Socialist,2.0461,2.1754,1.6291,28.0,5.02
1987,Portugal,725,Social democracy,9.2233,4.0492,3.5411,60.0,22.74
1987,Portugal,889,Social democracy,8.1,3.3,3.5,2.0,22.74
1987,Portugal,1273,Liberal,8.4691,6.2949,7.0224,148.0,51.34
1987,Portugal,1295,Communist/Socialist,3.2,2.2233,2.6433,148.0,12.41
1987,Portugal,1535,Green/Ecologist,3.8596,1.6579,1.3158,1.0,12.41
1987,United Kingdom,311,Special issue,7.8314,3.1183,3.7107,3.0,0.4
1987,United Kingdom,319,Conservative,7.9,7.4,7.0,3.0,0.26
1987,United Kingdom,467,Green/Ecologist,4.9858,2.57,2.0139,0.0,0.3
1987,United Kingdom,659,Liberal,9.2231,4.2875,2.6109,17.0,22.6
1987,United Kingdom,689,Communist/Socialist,3.3,1.3,3.0,1.0,0.26
1987,United Kingdom,773,Conservative,2.3243,7.4261,7.1901,376.0,42.3
1987,United Kingdom,1023,Social democracy,8.6667,3.3,3.5,3.0,0.5
1987,United Kingdom,1210,Conservative,7.9,8.3,7.0,9.0,0.85
1987,United Kingdom,1284,Social democracy,7.8641,3.5871,3.9623,3.0,1.3
1987,United Kingdom,1547,Social democracy,8.1,4.6,3.5,5.0,1.3
1987,United Kingdom,1556,Social democracy,6.9923,4.3562,4.2779,229.0,30.8
1987,United Kingdom,1566,to be coded,6.9923,4.3562,4.2779,1.0,0.06
1988,Denmark,74,Social democracy,8.1,3.3,3.5,1.0,0.06
1988,Denmark,211,Liberal,7.8594,4.8736,2.3903,10.0,5.6
1988,Denmark,367,Communist/Socialist,3.3,1.3,3.0,0.0,1.9
1988,Denmark,590,Conservative,7.7791,7.2186,6.5055,35.0,19.3
1988,Denmark,797,Green/Ecologist,2.5,1.1111,1.8,0.0,1.4
1988,Denmark,978,Liberal,1.4475,9.0259,6.6509,16.0,9.0
1988,Denmark,1324,Conservative,9.1468,5.5609,4.9307,9.0,4.7
1988,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,4.0,2.0
1988,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,22.0,11.8
1988,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,55.0,29.8
1988,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,24.0,13.0
1988,Denmark,1892,Conservative,7.9,7.4,7.0,1.0,13.0
1988,Denmark,2574,Conservative,7.9,7.4,7.0,1.0,13.0
1988,Denmark,2575,Liberal,8.7,6.0,3.5,1.0,13.0
1988,France,138,Conservative,6.9862,7.4997,7.1854,123.0,19.2
1988,France,270,Right-wing,0.2157,9.6854,9.2889,1.0,9.8
1988,France,285,Conservative,5.8333,7.6583,9.0,8.0,2.5
1988,France,509,Conservative,8.8995,6.1017,5.4999,130.0,18.8
1988,France,686,Communist/Socialist,2.3595,1.3741,4.5083,24.0,11.2
1988,France,1492,Social democracy,7.9361,4.0813,4.2381,9.0,1.2
1988,France,1539,Social democracy,7.9448,3.2493,2.9367,260.0,34.9
1988,France,2260,Communist/Socialist,3.3,1.3,3.0,0.0,1.5
1988,Sweden,282,Christian democracy,7.8597,7.195,7.9997,0.0,2.9
1988,Sweden,657,Conservative,8.5872,7.8907,5.6977,66.0,18.3
1988,Sweden,882,Communist/Socialist,1.2042,1.5464,2.4562,21.0,5.8
1988,Sweden,892,Liberal,9.4643,6.2906,2.8515,44.0,12.2
1988,Sweden,904,Social democracy,7.4445,3.4447,4.4407,156.0,43.2
1988,Sweden,1154,Green/Ecologist,0.9875,3.3789,2.5198,20.0,5.5
1988,Sweden,1461,Agrarian,5.5679,5.8084,6.0583,42.0,11.3
1989,Greece,47,Christian democracy,8.9869,6.7365,6.6712,146.5,45.25
1989,Greece,1059,Special issue,8.9869,6.7365,6.6712,1.5,0.53
1989,Greece,1338,Social democracy,9.2535,4.4968,3.6025,126.5,39.900000000000006
1989,Greece,1374,Conservative,10.0,7.4,7.0,1.0,1.0
1989,Greece,1441,Communist/Socialist,6.8943,2.7683,2.0238,24.5,12.05
1989,Greece,2163,Green/Ecologist,3.3333,2.5,1.8,1.0,0.6
1989,Ireland,30,no family,3.3333,2.5,1.8,4.0,0.6
1989,Ireland,280,Conservative,7.8389,6.0713,6.9898,77.0,44.15
1989,Ireland,318,Social democracy,7.1292,3.6252,3.1071,15.0,9.48
1989,Ireland,379,Social democracy,5.0,3.3,3.5,1.0,0.59
1989,Ireland,433,Communist/Socialist,3.3,1.3,3.0,7.0,4.97
1989,Ireland,651,Liberal,8.4528,8.0109,3.7011,6.0,5.49
1989,Ireland,1393,Christian democracy,9.1708,6.4372,5.787000000000001,55.0,29.29
1989,Ireland,1573,Green/Ecologist,3.0472,2.435,2.1754,1.0,1.5
1989,Ireland,2217,Communist/Socialist,3.3,2.7935,4.5005,0.0,1.21
1989,Luxembourg,151,Communist/Socialist,3.3,1.3,3.0,1.0,5.1
1989,Luxembourg,315,Green/Ecologist,3.3,2.5,1.8,2.0,4.16
1989,Luxembourg,374,Right-wing,3.3,8.8,8.5,0.0,2.66
1989,Luxembourg,701,Social democracy,3.3,3.2895,1.3158,18.0,27.21
1989,Luxembourg,967,Liberal,3.3,6.5789,2.7632,11.0,16.16
1989,Luxembourg,1158,Green/Ecologist,3.3,2.5,1.8,2.0,4.22
1989,Luxembourg,1234,Christian democracy,3.3,6.4474,7.5,22.0,31.66
1989,Luxembourg,1582,Conservative,3.3,8.8158,7.5,4.0,7.29
1989,Netherlands,209,Right-wing,1.3119999999999998,9.4097,9.25,1.0,0.92
1989,Netherlands,212,Christian democracy,3.5447,8.2963,8.5455,1.0,0.96
1989,Netherlands,235,Christian democracy,7.7157,5.9376,6.6882,54.0,35.31
1989,Netherlands,345,Liberal,8.6233,4.5066,1.7625,12.0,7.89
1989,Netherlands,357,Communist/Socialist,2.5049,1.3682,4.2099,0.0,0.44
1989,Netherlands,625,Conservative,3.4848,8.1444,8.6364,2.0,1.23
1989,Netherlands,742,Social democracy,7.9904,3.6118,3.2028,49.0,31.88
1989,Netherlands,756,Green/Ecologist,6.1973,2.0454,1.6440000000000001,6.0,4.07
1989,Netherlands,1251,Conservative,2.9307,8.7531,9.7744,3.0,1.87
1989,Netherlands,1409,Liberal,5.9471,7.3482,4.3887,22.0,14.57
1989,Poland,108,Social democracy,8.1,3.3,3.5,161.0,14.57
1989,Poland,822,Agrarian,5.4,5.3,6.5,76.0,14.57
1989,Poland,1011,no family,5.4,5.3,6.5,23.0,14.57
1989,Poland,1077,Communist/Socialist,3.3,1.3,3.0,173.0,14.57
1989,Poland,1216,Communist/Socialist,3.3,1.3,3.0,27.0,14.57
1989,Spain,73,Special issue,3.3,1.3,3.0,0.0,1.08
1989,Spain,118,Communist/Socialist,5.2186,2.0183,1.7351,17.0,9.13
1989,Spain,370,Social democracy,8.725,4.85,4.43,2.0,1.05
1989,Spain,411,Special issue,8.725,4.85,4.43,1.0,0.32
1989,Spain,443,Special issue,8.8769,6.0417,5.875,2.0,0.71
1989,Spain,637,Christian democracy,9.7167,6.2,7.2,14.0,7.95
1989,Spain,645,Conservative,7.7368,7.5969,7.8127,107.0,25.97
1989,Spain,845,Special issue,7.4841,4.3115,4.555,2.0,0.67
1989,Spain,894,Conservative,8.7309,6.2564,6.1104,18.0,5.07
1989,Spain,902,Social democracy,9.129,3.7377,3.0399,175.0,39.88
1989,Spain,1026,Communist/Socialist,7.2167,2.4,3.0,2.0,0.52
1989,Spain,1221,Special issue,8.75,7.1909,5.9583,1.0,0.35
1989,Spain,1317,Special issue,3.25,0.5909,4.3889,4.0,1.07
1989,Spain,1361,Christian democracy,7.8556,6.2144,6.5139,5.0,1.25
1990,Austria,50,Right-wing,1.9815,8.3494,8.5149,33.0,16.6
1990,Austria,973,Social democracy,8.4495,3.7293,3.4766,80.0,42.8
1990,Austria,1013,Christian democracy,8.8451,6.4733,7.6198,60.0,32.1
1990,Austria,1429,Green/Ecologist,6.6845,2.4604,1.4308,10.0,4.8
1990,Austria,1740,Green/Ecologist,6.5,2.5,1.8,0.0,2.0
1990,Czech Republic,19,Special issue,6.5,2.5,1.8,22.0,10.03
1990,Czech Republic,29,Right-wing,2.3,8.8,8.5,0.0,2.68
1990,Czech Republic,196,Green/Ecologist,7.8505,4.123,1.8596,0.0,4.1
1990,Czech Republic,440,Christian democracy,8.3,8.1444,7.2,4.0,4.1
1990,Czech Republic,665,Communist/Socialist,3.3,1.3,3.0,32.0,13.24
1990,Czech Republic,743,Liberal,8.7,6.0,3.5,127.0,49.5
1990,Czech Republic,789,Social democracy,8.5647,3.0463,4.2463,0.0,4.11
1990,Czech Republic,872,Right-wing,2.3,9.7778,8.5,0.0,1.0
1990,Czech Republic,1245,Christian democracy,8.4535,5.8099,7.9119,15.0,8.42
1990,Czech Republic,2101,Agrarian,5.4,5.3,6.5,0.0,4.11
1990,Czech Republic,2102,to be coded,5.4,5.3,6.5,0.0,1.04
1990,Denmark,74,Social democracy,8.1,3.3,3.5,1.0,1.04
1990,Denmark,211,Liberal,7.8594,4.8736,2.3903,7.0,3.5
1990,Denmark,306,Communist/Socialist,0.9971,0.8912,1.7524,0.0,1.7
1990,Denmark,367,Communist/Socialist,3.3,1.3,3.0,0.0,1.8
1990,Denmark,590,Conservative,7.7791,7.2186,6.5055,30.0,16.0
1990,Denmark,978,Liberal,1.4475,9.0259,6.6509,12.0,6.4
1990,Denmark,1324,Conservative,9.1468,5.5609,4.9307,9.0,5.1
1990,Denmark,1331,Christian democracy,5.8301,5.6982,7.0474,4.0,2.3
1990,Denmark,1605,Liberal,9.0268,7.292000000000001,4.9957,29.0,15.8
1990,Denmark,1629,Social democracy,7.4311,3.8011,4.2722,69.0,37.4
1990,Denmark,1644,Green/Ecologist,3.5917,2.1347,2.1476,15.0,8.3
1990,Denmark,1894,Social democracy,8.1,3.3,3.5,1.0,8.3
1990,Denmark,2574,Conservative,7.9,7.4,7.0,1.0,8.3
1990,Denmark,2575,Liberal,8.7,6.0,3.5,1.0,8.3
1990,Germany,255,Green/Ecologist,6.5,2.5,1.8,8.0,1.2
1990,Germany,524,Right-wing,0.941,9.2752,9.3871,0.0,2.1
1990,Germany,543,Liberal,8.4855,5.9233,3.0695,79.0,11.1
1990,Germany,558,Social democracy,7.9318,3.6451,3.9791,239.0,33.5
1990,Germany,772,Green/Ecologist,7.6101,2.9308,1.3251,0.0,3.8
1990,Germany,791,Communist/Socialist,4.3508,1.2152,3.205,17.0,2.4
1990,Germany,808,Christian democracy,8.5024,6.2503,6.9333,268.0,36.7
1990,Germany,1180,Christian democracy,6.667999999999999,7.2871,7.8675,51.0,7.1
1990,Greece,47,Christian democracy,8.9869,6.7365,6.6712,150.0,46.9
1990,Greece,1059,Special issue,8.9869,6.7365,6.6712,2.0,0.7
1990,Greece,1338,Social democracy,9.2535,4.4968,3.6025,123.0,38.6
1990,Greece,1358,no family,9.2535,4.4968,3.6025,4.0,38.6
1990,Greece,1374,Conservative,10.0,7.4,7.0,1.0,0.7
1990,Greece,1441,Communist/Socialist,6.8943,2.7683,2.0238,19.0,10.3
1990,Greece,2163,Green/Ecologist,3.3333,2.5,1.8,1.0,0.8
1990,Hungary,198,to be coded,3.3333,2.5,1.8,0.0,1.9
1990,Hungary,418,Communist/Socialist,3.3,1.3,3.0,0.0,3.6
1990,Hungary,434,Christian democracy,5.8333,7.4,8.33,21.0,6.5
1990,Hungary,546,Conservative,8.4922,6.4826,6.8263,164.0,24.7
1990,Hungary,870,Conservative,3.7053,9.0186,8.6235,44.0,11.7
1990,Hungary,921,Conservative,6.6143,6.5432,7.5275,22.0,9.0
1990,Hungary,1183,Agrarian,5.4,5.3,6.5,2.0,3.1
1990,Hungary,1202,Communist/Socialist,3.3388,0.6316,5.809,0.0,3.7
1990,Hungary,1203,Liberal,8.7,6.0,3.5,0.0,1.9
1990,Hungary,1426,Liberal,9.7873,3.9659,1.4381,93.0,21.4
1990,Hungary,1591,Social democracy,9.6567,2.8743,3.5897,33.0,10.9
1990,Hungary,1617,no family,9.6567,2.8743,3.5897,7.0,1.0
1990,Latvia,42,Special issue,9.6567,2.8743,3.5897,131.0,68.2
1990,Latvia,288,no family,9.6567,2.8743,3.5897,15.0,10.3
1990,Latvia,1260,Communist/Socialist,3.3,1.3,3.0,55.0,21.5
1990,Lithuania,21,Green/Ecologist,6.5,2.5,1.8,4.0,21.5
1990,Lithuania,58,no family,6.5,2.5,1.8,64.0,21.5
1990,Lithuania,675,Christian democracy,7.5032,6.2385,8.6845,2.0,21.5
1990,Lithuania,1144,Liberal,8.7,5.8333,3.5,3.0,21.5
1990,Lithuania,1408,Social democracy,8.1,4.0,3.5,9.0,21.5
1990,Lithuania,1446,Communist/Socialist,3.3,1.3,3.0,46.0,21.5
1990,Lithuania,1623,Communist/Socialist,3.3,1.3,3.0,7.0,21.5
1990,Romania,152,to be coded,3.3,1.3,3.0,2.0,0.48
1990,Romania,307,Communist/Socialist,3.3,1.3,3.0,5.0,1.05
1990,Romania,419,Liberal,9.5309,5.3875,3.9647,263.0,66.3
1990,Romania,425,no family,9.5309,5.3875,3.9647,11.0,66.3
1990,Romania,441,no family,9.5309,5.3875,3.9647,5.0,66.3
1990,Romania,648,Right-wing,2.3,5.5556,8.5,9.0,2.1
1990,Romania,792,Green/Ecologist,6.5,2.5,1.8,8.0,1.7
1990,Romania,888,Christian democracy,8.8158,5.5341,6.8421,12.0,2.6
1990,Romania,948,Conservative,9.4801,6.016,3.8813,29.0,7.2
1990,Romania,1015,Liberal,9.6079,6.0543,3.5474,29.0,6.4
1990,Romania,1299,Agrarian,5.4,5.5556,6.5,9.0,1.8
1990,Romania,1601,Social democracy,8.1,3.3,3.5,2.0,0.53
1990,Romania,1639,Green/Ecologist,6.5,2.5,1.8,12.0,2.6
1990,Slovakia,559,Conservative,9.3803,6.5005,6.1761,14.0,8.66
1990,Slovakia,874,Green/Ecologist,6.5,2.5,1.8,6.0,3.49
1990,Slovakia,1000,Christian democracy,8.3,6.2,7.2,7.0,4.4
1990,Slovakia,1061,Liberal,8.7,6.0,3.5,48.0,29.35
1990,Slovakia,1072,Right-wing,3.838,7.0198,8.46,22.0,13.94
1990,Slovakia,1415,Communist/Socialist,7.7961,3.2398,1.9079,22.0,13.35
1990,Slovakia,1432,Christian democracy,6.6998,7.1082,8.8217,31.0,19.21
1990,Slovakia,1651,Social democracy,8.1,4.8111,3.5,0.0,1.82
1990,Slovakia,2232,Liberal,8.7,6.0,3.5,0.0,1.78
1990,Slovakia,2233,Agrarian,5.4,5.3,6.5,0.0,2.52
1990,Slovenia,16,Christian democracy,6.8549,6.6953,7.6299,11.0,12.6
1990,Slovenia,65,Special issue,6.8549,6.6953,7.6299,1.0,12.6
1990,Slovenia,179,Social democracy,8.804,6.9996,6.7947,6.0,7.4
1990,Slovenia,199,Special issue,8.804,6.9996,6.7947,1.0,7.4
1990,Slovenia,317,Communist/Socialist,3.3,1.3,3.0,5.0,5.4
1990,Slovenia,706,Social democracy,8.1513,3.0637,2.9642,14.0,17.3
1990,Slovenia,875,Liberal,8.7,6.0,3.5,3.0,3.5
1990,Slovenia,1047,Christian democracy,8.4866,7.9345,8.3998,11.0,13.0
1990,Slovenia,1252,Liberal,9.1901,3.7351,2.5756,12.0,14.5
1990,Slovenia,1371,Liberal,8.7,6.0,3.5,8.0,9.5
1990,Slovenia,1619,Green/Ecologist,6.5,2.5,1.8,8.0,8.8
1990,Slovenia,2275,Liberal,8.7,6.0,3.5,0.0,1.6
1990,Slovenia,2570,Green/Ecologist,6.5,2.5,1.8,0.0,2.0
1990,Slovenia,2571,Social democracy,8.1,3.3,3.5,0.0,2.5
1991,Belgium,161,Green/Ecologist,7.5411,2.641,1.3744,10.0,5.1
1991,Belgium,171,Right-wing,1.5539,9.655,9.1382,1.0,1.0
1991,Belgium,256,Communist/Socialist,3.3,1.3,3.0,0.0,0.49
1991,Belgium,290,Right-wing,6.4243,6.5321,6.06,10.0,5.9
1991,Belgium,454,Liberal,9.0856,6.8551,4.4381,20.0,8.1
1991,Belgium,723,Christian democracy,8.9013,5.7667,7.2083,39.0,16.8
1991,Belgium,748,Liberal,8.7,6.0,3.5,3.0,3.2
1991,Belgium,969,Liberal,8.7274,6.1259,5.8,3.0,1.5
1991,Belgium,993,Right-wing,2.7560000000000002,9.6622,9.5234,12.0,6.6
1991,Belgium,1029,Social democracy,7.9023,3.2459,3.0805,28.0,12.0
1991,Belgium,1110,Liberal,8.7549,7.0053,3.7139,26.0,12.0
1991,Belgium,1192,Christian democracy,8.7795,5.4974,6.6409,18.0,7.7
1991,Belgium,1378,Social democracy,8.1465,2.9307,3.1712,35.0,13.5
1991,Belgium,1594,Green/Ecologist,7.2593,2.5762,1.0234,7.0,4.9
1991,Bulgaria,353,Agrarian,8.9474,5.5263,5.9398,0.0,3.86
1991,Bulgaria,364,Right-wing,2.3,8.8,8.5,0.0,1.13
1991,Bulgaria,423,Christian democracy,8.3,6.1111,7.2,110.0,34.36
1991,Bulgaria,599,Liberal,7.6842,6.6784,5.1974,0.0,1.32
1991,Bulgaria,800,Special issue,7.6842,6.6784,5.1974,0.0,1.82
1991,Bulgaria,1160,Social democracy,8.6402,2.8982,5.7410000000000005,106.0,33.14
1991,Bulgaria,1286,Liberal,9.0094,4.5828,6.229,24.0,7.55
1991,Bulgaria,2173,Agrarian,5.4,5.3,6.5,0.0,3.44
1991,Bulgaria,2174,Social democracy,8.1,3.3,3.5,0.0,3.2
1991,Bulgaria,2175,Liberal,8.7,6.0,3.5,0.0,2.81
1991,Cyprus,572,Communist/Socialist,8.7,1.0526,6.1842,18.0,30.6
1991,Cyprus,851,Conservative,8.7,5.1316,6.0526,11.0,19.6
1991,Cyprus,945,Social democracy,8.7,3.2895,5.9211,7.0,10.9
1991,Cyprus,1575,Conservative,8.7,8.6842,5.0,20.0,35.8
1991,Cyprus,1779,Communist/Socialist,8.7,1.3,3.0,0.0,2.4
1991,Finland,66,Special issue,8.7,1.3,3.0,1.0,0.3
1991,Finland,94,Agrarian,5.5267,5.8027,7.2203,55.0,24.8
1991,Finland,200,Agrarian,1.0945,6.6331,7.999,7.0,4.8
1991,Finland,395,Social democracy,8.621,3.5595,4.2417,48.0,22.1
1991,Finland,585,Liberal,8.5284,6.3906,3.8385,11.0,5.5
